"Query",Target
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-0-19-852663-6, "ISBN=978-0-19-852663-6"
Encontrar publicações com ISSN 4321-8765, "ISSN=4321-8765"
Listar registros de história medieval desde 2010, "ASS=história medieval  AND DP>=2010"
Mostre documentos sobre sociologia até 2005, "ASS=sociologia  AND DP<=2005"
Pesquisar publicações sobre arte contemporânea desde 1990, "ASS=arte contemporânea  AND DP>=1990"
Encontrar publicações sobre música clássica até 2015, "ASS=música clássica  AND DP<=2015"
Listar registros de engenharia civil desde 2018, "ASS=engenharia civil  AND DP>=2018"
Mostre documentos sobre ciência política global até 2007, "ASS=ciência política global  AND DP<=2007"
Pesquisar publicações com ISBN 978-3-16-148410-0, "ISBN=978-3-16-148410-0"
Encontrar publicações com ISSN 1234-5678, "ISSN=1234-5678"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-0-19-852663-6, "ISBN=978-0-19-852663-6"
Encontrar publicações com ISSN 4321-8765, "ISSN=4321-8765"
Listar registros de história medieval desde 2010, "ASS=história medieval  AND DP>=2010"
Mostre documentos sobre sociologia até 2005, "ASS=sociologia  AND DP<=2005"
Pesquisar publicações sobre arte contemporânea desde 1990, "ASS=arte contemporânea  AND DP>=1990"
Encontrar publicações sobre música clássica até 2015, "ASS=música clássica  AND DP<=2015"
Listar registros de engenharia civil desde 2018, "ASS=engenharia civil  AND DP>=2018"
Mostre documentos sobre ciência política global até 2007, "ASS=ciência política global  AND DP<=2007"
Pesquisar publicações com ISBN 978-3-16-148410-0, "ISBN=978-3-16-148410-0"
Encontrar publicações com ISSN 1234-5678, "ISSN=1234-5678"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-0-19-852663-6, "ISBN=978-0-19-852663-6"
Pesquisar publicações sobre Camões desde 1990, "AUT=Camões  AND DP>=1990"
Encontrar livros de Fern ANDo Pessoa com ISBN 978-3-16-148410-0, "AUT=Fern ANDo Pessoa  AND ISBN=978-3-16-148410-0"
Listar registros relacionados à literatura brasileira na coleção matemática, "ASS=literatura brasileira  AND COLE=matemática"
Mostre documentos sobre poesia portuguesa até 2005, "ASS=poesia portuguesa  AND DP<=2005"
Pesquisar publicações em português com ISBN 978-1-4028-9462-6, "LANG=português  AND ISBN=978-1-4028-9462-6"
Encontrar publicações com ISSN 1234-5678 do tipo artigo, "ISSN=1234-5678  AND TDOC=artigo"
Listar registros da coleção história desde 2010, "COLE=história  AND DP>=2010"
Mostre documentos de Machado de Assis até 2000, "AUT=Machado de Assis  AND DP<=2000"
Pesquisar livros físicos desde 2015, "TSUP=físico  AND DP>=2015"
Encontrar livros com depósito legal 12345 em inglês, "DL=12345  AND LANG=inglês"
Listar registros na biblioteca central com suporte digital, "BIB=central  AND TSUP=digital"
Mostre documentos na sub-biblioteca de ciências do tipo tese, "SBIB=ciências  AND TDOC=tese"
Pesquisar publicações até 2010 com cota ABC123, "DP<=2010  AND CT=ABC123"
Encontrar publicações no fundo histórico com cota XYZ789, "FUND=histórico  AND CT=XYZ789"
Listar registros com número de registro 00123 e inventário 1001, "CBAR=00123  AND NINV=1001"
Mostre documentos com recomendação de professores desde 2018, "REC=professores  AND DEX>=2018"
Pesquisar livros infantis desde 2015, "FE=infantil  AND DP>=2015"
Encontrar obras de arte com folha cartográfica 1234, "SE=arte  AND FL=1234"
Listar registros de física teórica desde 2005, "ASS=física teórica  AND DP>=2005"
Mostre documentos sobre biologia marinha até 2008, "ASS=biologia marinha  AND DP<=2008"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura italiana até 2005, "ASS=literatura italiana  AND DP<=2005"
Pesquisar publicações sobre história contemporânea desde 1990, "ASS=história contemporânea  AND DP>=1990"
Encontrar publicações sobre geografia física até 2015, "ASS=geografia física  AND DP<=2015"
Listar registros de matemática pura desde 2018, "ASS=matemática pura  AND DP>=2018"
Mostre documentos sobre economia global até 2007, "ASS=economia global  AND DP<=2007"
Pesquisar publicações com ISBN 978-0-19-852663-6, "ISBN=978-0-19-852663-6"
Encontrar publicações com ISSN 4321-8765, "ISSN=4321-8765"
Listar registros de história medieval desde 2010, "ASS=história medieval  AND DP>=2010"
Mostre documentos sobre sociologia até 2005, "ASS=sociologia  AND DP<=2005"
Pesquisar publicações sobre arte contemporânea desde 1990, "ASS=arte contemporânea  AND DP>=1990"
Encontrar publicações sobre música clássica até 2015, "ASS=música clássica  AND DP<=2015"
Listar registros de engenharia civil desde 2018, "ASS=engenharia civil  AND DP>=2018"
Mostre documentos sobre ciência política global até 2007, "ASS=ciência política global  AND DP<=2007"
Pesquisar publicações com ISBN 978-3-16-148410-0, "ISBN=978-3-16-148410-0"
Encontrar publicações com ISSN 1234-5678, "ISSN=1234-5678"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-0-19-852663-6, "ISBN=978-0-19-852663-6"
Encontrar publicações com ISSN 4321-8765, "ISSN=4321-8765"
Listar registros de história medieval desde 2010, "ASS=história medieval  AND DP>=2010"
Mostre documentos sobre sociologia até 2005, "ASS=sociologia  AND DP<=2005"
Pesquisar publicações sobre arte contemporânea desde 1990, "ASS=arte contemporânea  AND DP>=1990"
Encontrar publicações sobre música clássica até 2015, "ASS=música clássica  AND DP<=2015"
Listar registros de engenharia civil desde 2018, "ASS=engenharia civil  AND DP>=2018"
Mostre documentos sobre ciência política global até 2007, "ASS=ciência política global  AND DP<=2007"
Pesquisar publicações com ISBN 978-3-16-148410-0, "ISBN=978-3-16-148410-0"
Encontrar publicações com ISSN 1234-5678, "ISSN=1234-5678"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Listar teses defendidas na pós-graduação desde 2020, "TDOC=tese  AND DP>=2020"
Pesquisar dissertações de mestrado publicadas desde 2018, "TDOC=dissertação  AND DP>=2018"
Encontrar artigos científicos em periódicos eletrônicos desde 2015, "TPUB=periódico eletrônico  AND DP>=2015"
Listar capítulos de livros publicados em co-autoria desde 2012, "TPUB=capítulo de livro  AND NAUT>1  AND DP>=2012"
Mostrar documentos sobre literatura indígena brasileira, "ASS=literatura indígena  AND NAIS=Brasil"
Pesquisar publicações sobre gênero e sexualidade desde 2000, "ASS=gênero e sexualidade  AND DP>=2000"
Encontrar obras de arte expostas em galerias brasileiras, "LOCA=galeria  AND NAIS=Brasil"
Listar registros de arqueologia desde 2010, "ASS=arqueologia  AND DP>=2010"
Mostrar documentos sobre urbanismo até 2007, "ASS=urbanismo  AND DP<=2007"
Pesquisar publicações sobre saúde pública desde 2015, "ASS=saúde pública  AND DP>=2015"
Encontrar livros traduzidos para o português, "TRAD=português"
Listar registros de biblioteconomia e arquivologia desde 2018, "ASS=bibliconomia e arquivologia  AND DP>=2018" 
Mostrar documentos sobre museologia até 2005, "ASS=museologia  AND DP<=2005"
Pesquisar publicações sobre educação especial desde 2010, "ASS=educação especial  AND DP>=2010"
Encontrar obras de arte sobre a história do Brasil, "SE=arte  AND ASS=história do Brasil"
Listar registros de serviço social desde 2012, "ASS=serviço social  AND DP>=2012"
Mostrar documentos sobre psicologia social até 2018, "ASS=psicologia social  AND DP<=2018"
Pesquisar publicações sobre filosofia política desde 2000, "ASS=filosofia política  AND DP>=2000"
Encontrar obras de arte produzidas no século XXI, "CS=21"
Listar registros de ciência ambiental desde 2010, "ASS=ciência ambiental  AND DP>=2010"
Mostrar documentos sobre astronomia até 2007, "ASS=astronomia  AND DP<=2007"
Pesquisar publicações sobre paleontologia desde 2015, "ASS=paleontologia  AND DP>=2015"
Encontrar recursos audiovisuais sobre música clássica, "SE=audiovisual  AND ASS=música clássica"
Listar registros de engenharia elétrica desde 2018, "ASS=engenharia elétrica  AND DP>=2018"
Mostrar documentos sobre engenharia mecânica até 2005, "ASS=engenharia mecânica  AND DP<=2005"
Pesquisar publicações sobre química analítica desde 2010, "ASS=química analítica  AND DP>=2010"
Encontrar recursos audiovisuais sobre história da arte, "SE=audiovisual  AND ASS=história da arte"
Pesquisar publicações sobre Camões desde 1990, "AUT=Camões  AND DP>=1990"
Encontrar livros de Fern ANDo Pessoa com ISBN 978-3-16-148410-0, "AUT=Fern ANDo Pessoa  AND ISBN=978-3-16-148410-0"
Listar registros relacionados à literatura brasileira na coleção matemática, "ASS=literatura brasileira  AND COLE=matemática"
Mostre documentos sobre poesia portuguesa até 2005, "ASS=poesia portuguesa  AND DP<=2005"
Pesquisar publicações em português com ISBN 978-1-4028-9462-6, "LANG=português  AND ISBN=978-1-4028-9462-6"
Encontrar publicações com ISSN 1234-5678 do tipo artigo, "ISSN=1234-5678  AND TDOC=artigo"
Listar registros da coleção história desde 2010, "COLE=história  AND DP>=2010"
Mostre documentos de Machado de Assis até 2000, "AUT=Machado de Assis  AND DP<=2000"
Pesquisar livros físicos desde 2015, "TSUP=físico  AND DP>=2015"
Encontrar livros com depósito legal 12345 em inglês, "DL=12345  AND LANG=inglês"
Listar registros na biblioteca central com suporte digital, "BIB=central  AND TSUP=digital"
Mostre documentos na sub-biblioteca de ciências do tipo tese, "SBIB=ciências  AND TDOC=tese"
Pesquisar publicações até 2010 com cota ABC123, "DP<=2010  AND CT=ABC123"
Encontrar publicações no fundo histórico com cota XYZ789, "FUND=histórico  AND CT=XYZ789"
Listar registros com número de registro 00123 e inventário 1001, "CBAR=00123  AND NINV=1001"
Mostre documentos com recomendação de professores desde 2018, "REC=professores  AND DEX>=2018"
Pesquisar livros infantis desde 2015, "FE=infantil  AND DP>=2015"
Encontrar obras de arte com folha cartográfica 1234, "SE=arte  AND FL=1234"
Listar registros de física teórica desde 2005, "ASS=física teórica  AND DP>=2005"
Mostre documentos sobre biologia marinha até 2008, "ASS=biologia marinha  AND DP<=2008"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura italiana até 2005, "ASS=literatura italiana  AND DP<=2005"
Pesquisar publicações sobre história contemporânea desde 1990, "ASS=história contemporânea  AND DP>=1990"
Encontrar publicações sobre geografia física até 2015, "ASS=geografia física  AND DP<=2015"
Listar registros de matemática pura desde 2018, "ASS=matemática pura  AND DP>=2018"
Mostre documentos sobre economia global até 2007, "ASS=economia global  AND DP<=2007"
Pesquisar publicações com ISBN 978-0-19-852663-6, "ISBN=978-0-19-852663-6"
Encontrar publicações com ISSN 4321-8765, "ISSN=4321-8765"
Listar registros de história medieval desde 2010, "ASS=história medieval  AND DP>=2010"
Mostre documentos sobre sociologia até 2005, "ASS=sociologia  AND DP<=2005"
Pesquisar publicações sobre arte contemporânea desde 1990, "ASS=arte contemporânea  AND DP>=1990"
Encontrar publicações sobre música clássica até 2015, "ASS=música clássica  AND DP<=2015"
Listar registros de engenharia civil desde 2018, "ASS=engenharia civil  AND DP>=2018"
Mostre documentos sobre ciência política global até 2007, "ASS=ciência política global  AND DP<=2007"
Pesquisar publicações com ISBN 978-3-16-148410-0, "ISBN=978-3-16-148410-0"
Encontrar publicações com ISSN 1234-5678, "ISSN=1234-5678"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-0-19-852663-6, "ISBN=978-0-19-852663-6"
Encontrar publicações com ISSN 4321-8765, "ISSN=4321-8765"
Listar registros de história medieval desde 2010, "ASS=história medieval  AND DP>=2010"
Mostre documentos sobre sociologia até 2005, "ASS=sociologia  AND DP<=2005"
Pesquisar publicações sobre arte contemporânea desde 1990, "ASS=arte contemporânea  AND DP>=1990"
Encontrar publicações sobre música clássica até 2015, "ASS=música clássica  AND DP<=2015"
Listar registros de engenharia civil desde 2018, "ASS=engenharia civil  AND DP>=2018"
Mostre documentos sobre ciência política global até 2007, "ASS=ciência política global  AND DP<=2007"
Pesquisar publicações com ISBN 978-3-16-148410-0, "ISBN=978-3-16-148410-0"
Encontrar publicações com ISSN 1234-5678, "ISSN=1234-5678"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Encontrar publicações sobre geografia humana até 2015, "ASS=geografia humana  AND DP<=2015"
Listar registros de matemática aplicada desde 2018, "ASS=matemática aplicada  AND DP>=2018"
Mostre documentos sobre economia internacional até 2007, "ASS=economia internacional  AND DP<=2007"
Pesquisar publicações com ISBN 978-1-85233-394-4, "ISBN=978-1-85233-394-4"
Encontrar publicações com ISSN 7890-5432, "ISSN=7890-5432"
Listar registros de física teórica desde 2010, "ASS=física teórica  AND DP>=2010"
Mostre documentos sobre literatura espanhola até 2005, "ASS=literatura espanhola  AND DP<=2005"
Pesquisar publicações sobre história antiga desde 1990, "ASS=história antiga  AND DP>=1990"
Pesquisar livros de Fern ANDo Pessoa com coleção matemática e série 123, "AUT=Fern ANDo Pessoa  AND COLE=matemática  AND SE=123"
Encontrar obras de arte com escala 1:10000 e folha 456, "TSUP=arte  AND ES=1:10000  AND FL=456"
Listar registros de física teórica com depósito legal 9876 e cota XYZ789, "ASS=física teórica  AND DL=9876  AND CT=XYZ789"
Mostre documentos sobre literatura portuguesa desde 1990 e série 321, "ASS=literatura portuguesa  AND DP>=1990  AND SE=321"
Pesquisar publicações com ISBN 978-3-16-148410-0 e cota ABC123, "ISBN=978-3-16-148410-0  AND CT=ABC123"
Encontrar documentos sobre história contemporânea desde 2005 na biblioteca central, "ASS=história contemporânea  AND DP>=2005  AND BIB=central"
Listar registros de engenharia civil com depósito legal 54321 e fundo arqueológico, "ASS=engenharia civil  AND DL=54321  AND FUND=arqueológico"
Mostre publicações sobre economia global até 2015 e tipo de suporte digital, "ASS=economia global  AND DP<=2015  AND TSUP=digital"
Pesquisar livros infantis com ISSN 4321-8765 e recomendação de professores, "FE=infantil  AND ISSN=4321-8765  AND REC=professores"
Listar registros de física teórica com editor Oxford University Press e língua inglês, "ASS=física teórica  AND EDT=Oxford University Press  AND LANG=inglês"
Mostre documentos sobre biologia marinha até 2008 e depósito legal 24680, "ASS=biologia marinha  AND DP<=2008  AND DL=24680"
Pesquisar publicações com ISBN 978-1-85233-394-4 e tipo de documento tese, "ISBN=978-1-85233-394-4  AND TDOC=tese"
Encontrar publicações com ISSN 7890-5432 e sub-biblioteca de ciências, "ISSN=7890-5432  AND SBIB=ciências"
Listar registros de física teórica com cota QWERTY e número de inventário 9876, "ASS=física teórica  AND CT=QWERTY  AND NINV=9876"
Mostre documentos sobre literatura espanhola até 2005 e desenvolvimento sustentável, "ASS=literatura espanhola  AND DP<=2005  AND ODS=sustentável"
Pesquisar publicações sobre história antiga desde 1990 e faixa etária juvenil, "ASS=história antiga  AND DP>=1990  AND FE=juvenil"
Encontrar publicações sobre geografia humana até 2015 e recomendação de usuários, "ASS=geografia humana  AND DP<=2015  AND REC=usuários"
Listar registros de matemática aplicada desde 2018 e depósito legal 13579, "ASS=matemática aplicada  AND DP>=2018  AND DL=13579"
Mostre documentos sobre economia internacional até 2007 e coleção matemática, "ASS=economia internacional  AND DP<=2007  AND COLE=matemática"
Pesquisar publicações com ISBN 978-0-19-852663-6 e língua francês, "ISBN=978-0-19-852663-6  AND LANG=francês"
Encontrar publicações com ISSN 1234-5678 e fundo arqueológico, "ISSN=1234-5678  AND FUND=arqueológico"
Listar registros de história medieval desde 2010 e tipo de suporte físico, "ASS=história medieval  AND DP>=2010  AND TSUP=físico"
Mostre documentos sobre sociologia até 2005 e editor Springer, "ASS=sociologia  AND DP<=2005  AND EDT=Springer"
Pesquisar publicações sobre arte contemporânea desde 1990 e língua espanhol, "ASS=arte contemporânea  AND DP>=1990  AND LANG=espanhol"
Encontrar publicações sobre música clássica até 2015 e coleção filosofia, "ASS=música clássica  AND DP<=2015  AND COLE=filosofia"
Listar registros de engenharia civil desde 2018 e tipo de documento relatório, "ASS=engenharia civil  AND DP>=2018  AND TDOC=relatório"
Mostre documentos sobre ciência política global até 2007 e editora Cambridge University Press, "ASS=ciência política global  AND DP<=2007  AND EDT=Cambridge University Press"
Pesquisar publicações com ISBN 978-3-16-148410-0 e língua alemão, "ISBN=978-3-16-148410-0  AND LANG=alemão"
Encontrar publicações com ISSN 4321-8765 e tipo de suporte digital, "ISSN=4321-8765  AND TSUP=digital"
Listar registros de física teórica desde 2010 e fundo geográfico, "ASS=física teórica  AND DP>=2010  AND FUND=geográfico"
Mostre documentos sobre literatura espanhola até 2005 e tipo de documento artigo, "ASS=literatura espanhola  AND DP<=2005  AND TDOC=artigo"
Pesquisar publicações sobre história antiga desde 1990 e língua italiana, "ASS=história antiga  AND DP>=1990  AND LANG=italiano"
Encontrar publicações sobre geografia humana até 2015 e tipo de suporte cartográfico, "ASS=geografia humana  AND DP<=2015  AND TSUP=cartográfico"
Listar registros de matemática aplicada desde 2018 e editora Oxford University Press, "ASS=matemática aplicada  AND DP>=2018  AND EDT=Oxford University Press"
Mostre documentos sobre economia internacional até 2007 e coleção literatura, "ASS=economia internacional  AND DP<=2007  AND COLE=literatura"
Pesquisar publicações com ISBN 978-0-19-852663-6 e língua italiano, "ISBN=978-0-19-852663-6  AND LANG=italiano"
Encontrar publicações com ISSN 1234-5678 e tipo de suporte físico, "ISSN=1234-5678  AND TSUP=físico"
Listar registros de história medieval desde 2010 e tipo de documento tese, "ASS=história medieval  AND DP>=2010  AND TDOC=tese"
Mostre documentos sobre sociologia até 2005 e coleção história, "ASS=sociologia  AND DP<=2005  AND COLE=história"
Pesquisar publicações sobre arte contemporânea desde 1990 e língua francesa, "ASS=arte contemporânea  AND DP>=1990  AND LANG=francesa"
Encontrar publicações sobre música clássica até 2015 e tipo de suporte digital, "ASS=música clássica  AND DP<=2015  AND TSUP=digital"
Listar registros de engenharia civil desde 2018 e editora Springer, "ASS=engenharia civil  AND DP>=2018  AND EDT=Springer"
Mostre documentos sobre ciência política global até 2007 e coleção matemática, "ASS=ciência política global  AND DP<=2007  AND COLE=matemática"
Pesquisar publicações com ISBN 978-3-16-148410-0 e língua espanhola, "ISBN=978-3-16-148410-0  AND LANG=espanhola"
Encontrar publicações com ISSN 4321-8765 e tipo de suporte físico, "ISSN=4321-8765  AND TSUP=físico"
